receptor,family,tracer,measure,reference_region,n,age,source,region,region_name,left,right,mean,coverage
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Precentral","Precentral Gyrus","6.0174","6.8468","6.4321","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Frontal_Sup","Superior Frontal Gyrus","6.7943","7.711","7.2526","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Frontal_Sup_Orb","Superior Frontal Gyrus, Orbital","16.3581","15.9406","16.1494","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Frontal_Mid","Middle Frontal Gyrus","8.1163","9.1615","8.6389","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Frontal_Mid_Orb","Middle Frontal Gyrus, Orbital","13.8583","14.5331","14.1957","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Frontal_Inf_Oper","Inferior Frontal Gyrus, Opercular","9.9373","12.1135","11.0254","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Frontal_Inf_Tri","Inferior Frontal Gyrus, Triangular","9.6436","9.3105","9.477","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Frontal_Inf_Orb","Inferior Frontal Gyrus, Orbital","14.3114","12.9974","13.6544","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Rolandic_Oper","Rolandic Operculum","11.9727","13.465","12.7189","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Supp_Motor_Area","Supplementary Motor Area","8.0996","8.1956","8.1476","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Olfactory","Olfactory Cortex","26.9222","25.7901","26.3562","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Frontal_Sup_Medial","Superior Frontal Gyrus, Medial","8.8055","9.4596","9.1326","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Frontal_Med_Orb","Medial Orbitofrontal Cortex","17.1238","18.9563","18.0401","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Rectus","Gyrus Rectus","21.7387","22.1874","21.963","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Insula","Insula","17.5651","19.5667","18.5659","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Cingulum_Ant","Anterior Cingulate","18.9229","17.5729","18.2479","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Cingulum_Mid","Middle Cingulate","16.5562","17.6655","17.1109","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Cingulum_Post","Posterior Cingulate","15.1487","12.1391","13.6439","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Hippocampus","Hippocampus","13.5604","13.0601","13.3103","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","ParaHippocampal","Parahippocampal Gyrus","9.539","11.6804","10.6097","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Amygdala","Amygdala","19.2816","20.9534","20.1175","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Heschl","Heschl's Gyrus","18.5905","20.4016","19.496","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Temporal_Sup","Superior Temporal Gyrus","12.6146","13.3206","12.9676","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Temporal_Pole_Sup","Temporal Pole, Superior","7.8844","8.7458","8.3151","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Temporal_Mid","Middle Temporal Gyrus","11.7912","14.5292","13.1602","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Temporal_Pole_Mid","Temporal Pole, Middle","11.4304","11.1461","11.2882","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Temporal_Inf","Inferior Temporal Gyrus","12.8399","14.0938","13.4668","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Postcentral","Postcentral Gyrus","5.4773","6.5581","6.0177","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Parietal_Sup","Superior Parietal Lobule","5.6082","4.8353","5.2217","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Parietal_Inf","Inferior Parietal Lobule","9.6137","10.401","10.0074","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","SupraMarginal","Supramarginal Gyrus","8.9917","11.8975","10.4446","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Angular","Angular Gyrus","10.2814","10.7262","10.5038","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Precuneus","Precuneus","11.0808","11.6798","11.3803","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Paracentral_Lobule","Paracentral Lobule","4.3623","5.8542","5.1082","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Calcarine","Calcarine Cortex","14.5655","13.344","13.9547","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Cuneus","Cuneus","11.5542","11.0969","11.3256","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Lingual","Lingual Gyrus","14.6245","13.1187","13.8716","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Occipital_Sup","Superior Occipital Gyrus","7.3888","6.599","6.9939","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Occipital_Mid","Middle Occipital Gyrus","8.7462","8.9889","8.8675","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Occipital_Inf","Inferior Occipital Gyrus","10.2442","8.6849","9.4645","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Fusiform","Fusiform Gyrus","15.522","16.1145","15.8182","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Caudate","Caudate Nucleus","32.9231","36.2108","34.5669","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Putamen","Putamen","58.4705","55.5303","57.0004","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Pallidum","Globus Pallidus","46.4416","47.1586","46.8001","1"
"D1","Dopamine","[11C]SCH23390","BPND","cerebellum","13","33 (SD 13)","Kaller S et al., Eur J Nucl Med Mol Imaging 2017","Thalamus","Thalamus","12.3609","13.2016","12.7812","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Precentral","Precentral Gyrus","0.5715","0.5422","0.5568","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Frontal_Sup","Superior Frontal Gyrus","0.5807","0.6004","0.5906","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Frontal_Sup_Orb","Superior Frontal Gyrus, Orbital","0.9123","0.8561","0.8842","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Frontal_Mid","Middle Frontal Gyrus","0.6782","0.6727","0.6754","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Frontal_Mid_Orb","Middle Frontal Gyrus, Orbital","0.8199","0.8589","0.8394","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Frontal_Inf_Oper","Inferior Frontal Gyrus, Opercular","0.7823","0.7533","0.7678","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Frontal_Inf_Tri","Inferior Frontal Gyrus, Triangular","0.7294","0.6404","0.6849","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Frontal_Inf_Orb","Inferior Frontal Gyrus, Orbital","0.8738","0.813","0.8434","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Rolandic_Oper","Rolandic Operculum","1.0141","0.9627","0.9884","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Supp_Motor_Area","Supplementary Motor Area","0.5989","0.5596","0.5792","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Olfactory","Olfactory Cortex","4.3809","4.2338","4.3073","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Frontal_Sup_Medial","Superior Frontal Gyrus, Medial","0.6539","0.6714","0.6627","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Frontal_Med_Orb","Medial Orbitofrontal Cortex","0.7551","0.7967","0.7759","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Rectus","Gyrus Rectus","1.215","1.3566","1.2858","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Insula","Insula","2.1248","1.7891","1.957","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Cingulum_Ant","Anterior Cingulate","0.8902","0.8317","0.861","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Cingulum_Mid","Middle Cingulate","0.8453","0.7916","0.8184","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Cingulum_Post","Posterior Cingulate","0.6054","0.3956","0.5005","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Hippocampus","Hippocampus","1.9017","1.8579","1.8798","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","ParaHippocampal","Parahippocampal Gyrus","1.0912","1.1684","1.1298","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Amygdala","Amygdala","3.6263","3.6204","3.6234","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Heschl","Heschl's Gyrus","1.2257","1.1038","1.1647","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Temporal_Sup","Superior Temporal Gyrus","1.2456","1.1346","1.1901","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Temporal_Pole_Sup","Temporal Pole, Superior","1.2634","1.1791","1.2213","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Temporal_Mid","Middle Temporal Gyrus","1.2894","1.2493","1.2693","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Temporal_Pole_Mid","Temporal Pole, Middle","1.4205","1.2375","1.329","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Temporal_Inf","Inferior Temporal Gyrus","1.3976","1.3065","1.3521","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Postcentral","Postcentral Gyrus","0.6906","0.6565","0.6736","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Parietal_Sup","Superior Parietal Lobule","0.7624","0.7375","0.75","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Parietal_Inf","Inferior Parietal Lobule","0.9632","0.9665","0.9648","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","SupraMarginal","Supramarginal Gyrus","1.0978","1.0158","1.0568","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Angular","Angular Gyrus","1.0301","0.9636","0.9969","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Precuneus","Precuneus","0.7758","0.758","0.7669","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Paracentral_Lobule","Paracentral Lobule","0.4539","0.4933","0.4736","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Calcarine","Calcarine Cortex","0.6048","0.532","0.5684","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Cuneus","Cuneus","0.7617","0.7058","0.7337","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Lingual","Lingual Gyrus","0.695","0.668","0.6815","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Occipital_Sup","Superior Occipital Gyrus","0.6689","0.6895","0.6792","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Occipital_Mid","Middle Occipital Gyrus","0.7896","0.8192","0.8044","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Occipital_Inf","Inferior Occipital Gyrus","0.8878","0.7693","0.8286","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Fusiform","Fusiform Gyrus","1.1402","1.0979","1.1191","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Caudate","Caudate Nucleus","10.3503","10.475","10.4127","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Putamen","Putamen","14.3119","12.7711","13.5415","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Pallidum","Globus Pallidus","10.7913","12.2172","11.5043","1"
"D2","Dopamine","[18F]fallypride","BPND","cerebellum","49","18.4 (SD 0.6)","Jaworska N et al., Neuropsychopharmacology 2020","Thalamus","Thalamus","3.1703","2.9762","3.0732","1"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Precentral","Precentral Gyrus","25.2543","25.1743","25.2143","0.81"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Frontal_Sup","Superior Frontal Gyrus","24.0958","24.5135","24.3047","0.75"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Frontal_Sup_Orb","Superior Frontal Gyrus, Orbital","27.8966","28.1298","28.0132","0.95"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Frontal_Mid","Middle Frontal Gyrus","25.2615","25.7628","25.5121","0.78"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Frontal_Mid_Orb","Middle Frontal Gyrus, Orbital","25.6556","25.6416","25.6486","0.88"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Frontal_Inf_Oper","Inferior Frontal Gyrus, Opercular","28.5093","28.9884","28.7488","0.86"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Frontal_Inf_Tri","Inferior Frontal Gyrus, Triangular","27.8894","28.3038","28.0966","0.8"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Frontal_Inf_Orb","Inferior Frontal Gyrus, Orbital","28.8138","28.9872","28.9005","0.93"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Rolandic_Oper","Rolandic Operculum","30.6136","30.7171","30.6653","0.95"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Supp_Motor_Area","Supplementary Motor Area","24.3456","24.2153","24.2805","0.86"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Olfactory","Olfactory Cortex","49.8374","48.4306","49.134","1"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Frontal_Sup_Medial","Superior Frontal Gyrus, Medial","24.6646","23.9755","24.32","0.78"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Frontal_Med_Orb","Medial Orbitofrontal Cortex","27.9333","28.7269","28.3301","0.91"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Rectus","Gyrus Rectus","31.2234","32.3158","31.7696","0.99"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Insula","Insula","35.1712","36.0113","35.5913","0.99"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Cingulum_Ant","Anterior Cingulate","30.7456","30.7041","30.7249","1"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Cingulum_Mid","Middle Cingulate","30.5311","30.3115","30.4213","1"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Cingulum_Post","Posterior Cingulate","30.1174","29.8146","29.966","1"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Hippocampus","Hippocampus","38.8711","37.8253","38.3482","0.99"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","ParaHippocampal","Parahippocampal Gyrus","33.7099","33.1477","33.4288","0.96"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Amygdala","Amygdala","45.7976","45.6764","45.737","1"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Heschl","Heschl's Gyrus","31.8955","32.1108","32.0032","0.99"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Temporal_Sup","Superior Temporal Gyrus","28.5096","29.3248","28.9172","0.93"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Temporal_Pole_Sup","Temporal Pole, Superior","27.8565","28.718","28.2873","0.68"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Temporal_Mid","Middle Temporal Gyrus","27.7366","28.9566","28.3466","0.93"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Temporal_Pole_Mid","Temporal Pole, Middle","28.1329","29.1357","28.6343","0.79"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Temporal_Inf","Inferior Temporal Gyrus","29.1948","29.094","29.1444","0.97"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Postcentral","Postcentral Gyrus","25.3403","25.0942","25.2172","0.81"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Parietal_Sup","Superior Parietal Lobule","22.8679","21.8775","22.3727","0.7"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Parietal_Inf","Inferior Parietal Lobule","24.6818","24.4071","24.5445","0.89"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","SupraMarginal","Supramarginal Gyrus","26.4022","26.8448","26.6235","0.94"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Angular","Angular Gyrus","25.4105","25.8641","25.6373","0.92"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Precuneus","Precuneus","25.978","26.7495","26.3638","0.89"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Paracentral_Lobule","Paracentral Lobule","22.7067","23.1873","22.947","0.81"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Calcarine","Calcarine Cortex","28.5885","29.107","28.8477","0.99"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Cuneus","Cuneus","26.5847","26.1071","26.3459","0.96"
